MSSubClass,LotFrontage,LotArea,Street,Alley,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,TotalSF,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,MiscFeature_Gar2,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
13,7.104296691279632,19.874209460485194,1,1,3,0,2.055641538058108,5,14.11342049157323,14.11342049157323,8.797735592116597,3,4,4,4,0,1,11.062536102899807,5,8.873157741448868,6.635082099792532,12.284813484631936,0,1,13.033248644718197,0.0,0.0,13.033248644718197,0.7304631471189666,0.0,0.7304631471189666,0.0,1.5409627556327752,0.7304631471189666,3,2.2596737867230705,6,0.7304631471189666,5,14.11342049157323,2,0.7304631471189666,9.025890350388508,5,5,2,8.002448737515584,0.0,0.0,0.0,7.020909424392293,0.0,3,2,0.0,4,0,14.797936718741157,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,6.02174235239564,19.934329394126806,1,1,3,0,2.2596737867230705,5,14.11342049157323,14.173451442269636,0.0,3,4,4,4,0,1,11.873853100981355,6,0.0,8.211557890737238,12.457460342316738,0,1,12.457460342316738,0.0,0.0,12.457460342316738,0.7304631471189666,0.0,0.7304631471189666,0.0,1.5409627556327752,0.7304631471189666,3,2.2596737867230705,6,0.7304631471189666,5,14.11342049157323,0,0.7304631471189666,9.412340554312122,5,5,2,0.0,8.22211358542376,7.873203454932757,0.0,7.368227644721959,0.0,3,4,0.0,7,0,14.551465938666484,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,5.968980585391403,19.044700602612036,1,1,3,0,2.2596737867230705,7,14.110233605762662,14.182841004523032,7.824546029563345,3,2,4,4,3,0,11.588122995478582,6,0.0,8.375577002227507,12.263269450298049,0,1,12.263269450298049,0.0,0.0,12.263269450298049,0.7304631471189666,0.0,0.7304631471189666,0.0,1.5409627556327752,0.7304631471189666,2,2.2596737867230705,6,0.0,3,14.110233605762662,2,0.7304631471189666,8.914178988939392,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,0.0,8,0,14.335913389886391,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
5,5.859551208605442,20.868218617606143,1,1,3,0,2.055641538058108,5,14.107043947541124,14.187526814497952,0.0,3,4,4,4,3,2,10.98320504798599,6,0.0,9.391827134755262,12.14782183369282,0,1,12.14782183369282,0.0,0.0,12.14782183369282,0.7304631471189666,0.0,0.7304631471189666,0.0,1.1943176378757767,0.7304631471189666,3,1.8203341036428238,6,0.0,3,14.107043947541124,2,0.7304631471189666,8.864879392672357,5,5,2,0.0,7.538897810304354,0.0,0.0,0.0,0.0,3,2,0.0,0,0,14.207763345943876,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,6.098626104970388,19.94139810604217,1,1,3,0,2.2596737867230705,5,14.105448077134762,14.105448077134762,10.38174777012446,3,4,4,4,3,6,0.0,6,0.0,8.274265741119429,8.274265741119429,4,1,13.449358621954069,0.0,0.0,13.449358621954069,0.0,0.0,0.7304631471189666,0.7304631471189666,1.1943176378757767,0.7304631471189666,2,2.055641538058108,6,0.7304631471189666,2,14.105448077134762,3,1.1943176378757767,9.715841640087826,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,0.0,8,0,13.840678523237893,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
13,5.5270737381589985,18.85392915164993,1,1,3,0,2.055641538058108,6,14.11342049157323,14.11342049157323,0.0,3,4,2,4,3,1,8.789225410028124,6,0.0,4.492017742920502,9.03369954226849,0,1,12.510587913259403,0.0,0.0,12.510587913259403,0.0,0.0,0.7304631471189666,0.0,1.5409627556327752,0.7304631471189666,3,2.2596737867230705,3,0.0,3,14.171884182186483,3,1.1943176378757767,11.085948006884667,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,11,0,13.193323110670612,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,5.831327892742091,20.27465999914219,1,1,3,0,2.055641538058108,4,14.11342049157323,14.11342049157323,0.0,3,4,4,4,3,3,10.21071492750776,6,0.0,10.357199832765048,12.13942021029482,0,1,12.13942021029482,0.0,0.0,12.13942021029482,0.0,0.0,0.7304631471189666,0.0,1.1943176378757767,0.7304631471189666,3,2.2596737867230705,6,0.7304631471189666,5,14.11342049157323,3,0.7304631471189666,9.17063676912744,5,5,2,0.0,0.0,0.0,0.0,8.930417557876343,0.0,3,4,0.0,9,0,14.198437226858903,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,6.221213632878419,21.12690543650168,1,1,3,0,2.055641538058108,5,14.111827394891495,14.111827394891495,0.0,3,4,4,4,3,5,7.397497957722461,1,11.867768587390184,0.0,12.27944047919781,2,1,12.27944047919781,0.0,0.0,12.27944047919781,0.7304631471189666,0.0,0.7304631471189666,0.7304631471189666,1.5409627556327752,0.7304631471189666,3,2.2596737867230705,6,0.0,3,14.111827394891495,0,0.7304631471189666,9.025890350388508,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,2,10.950898606258738,2,0,14.35386350813013,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,6.337529394588084,21.657647823895033,1,1,3,0,2.055641538058108,5,14.105448077134762,14.168747656702982,0.0,3,4,4,4,3,5,11.300075138807955,6,0.0,7.382905995629807,11.781373330676752,0,1,11.781373330676752,0.0,0.0,11.781373330676752,0.7304631471189666,0.0,0.7304631471189666,0.0,1.1943176378757767,0.7304631471189666,3,1.8203341036428238,6,0.0,3,14.105448077134762,0,0.7304631471189666,8.780688591938043,5,5,2,0.0,0.0,0.0,0.0,8.047888977723783,0.0,3,4,0.0,8,0,13.800980223814683,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6,6.986732432057258,23.061332590403296,1,1,3,0,2.440268378362637,4,14.08945103488394,14.124552834680129,0.0,2,4,4,4,3,6,0.0,6,0.0,11.919130071867999,11.919130071867999,0,1,14.243296416156172,0.0,0.0,14.243296416156172,0.7304631471189666,0.0,0.7304631471189666,0.7304631471189666,1.5409627556327752,0.7304631471189666,3,2.440268378362637,2,1.5409627556327752,2,14.08945103488394,3,1.5409627556327752,11.476684989266225,5,5,2,0.0,0.0,6.448232316019433,0.0,0.0,0.0,3,4,0.0,3,0,15.454104880141227,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,5.968980585391403,21.03407422393909,1,1,3,0,2.055641538058108,4,14.11342049157323,14.184403604277843,0.0,3,4,4,4,3,5,10.241616824818687,6,0.0,10.376854189435692,12.16734335337759,2,1,13.063293432301109,0.0,0.0,13.063293432301109,0.7304631471189666,0.0,0.7304631471189666,0.0,1.1943176378757767,0.7304631471189666,3,2.2596737867230705,2,0.0,3,14.184403604277843,3,1.1943176378757767,11.818680333426093,5,5,2,6.098626104970388,0.0,0.0,9.200175163976272,0.0,0.0,3,4,9.715841640087826,8,0,14.759300112258682,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4,6.533131230124546,23.23370286517836,1,1,3,0,2.055641538058108,4,14.063709530107962,14.143558628326556,0.0,3,1,4,4,2,2,12.175674739199435,6,0.0,12.530609486480795,14.44087785928084,4,1,13.080346166472044,12.759768216884932,0.0,15.069051845400834,1.1943176378757767,0.0,1.1943176378757767,0.7304631471189666,2.055641538058108,0.7304631471189666,3,2.885846472488202,0,0.7304631471189666,2,14.146716717260457,2,1.5409627556327752,12.14782183369282,5,5,0,10.872796741441668,5.285266416806648,7.4550235803134814,0.0,0.0,0.0,3,4,0.0,9,0,17.115837622545445,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9,5.357203202420049,18.7533959357533,1,1,3,0,2.2596737867230705,5,14.09905763816768,14.103851511653946,0.0,3,4,4,4,3,6,0.0,6,0.0,11.452540454604854,11.452540454604854,0,1,11.831021744455525,9.78846071913494,0.0,12.905930143686216,0.0,0.0,0.7304631471189666,0.7304631471189666,1.5409627556327752,0.7304631471189666,3,2.2596737867230705,6,0.0,3,14.10863912353132,3,1.1943176378757767,10.946836606797339,5,5,2,0.0,4.3809460334448715,0.0,0.0,0.0,0.0,3,4,0.0,1,0,14.329910650039198,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6,5.684506656824126,20.03464573068548,1,0,3,0,1.5409627556327752,7,14.071773214082123,14.184403604277843,0.0,3,2,4,4,3,6,0.0,6,0.0,11.196706580510563,11.196706580510563,0,1,11.196706580510563,0.0,0.0,11.196706580510563,0.0,0.0,0.7304631471189666,0.0,1.1943176378757767,0.7304631471189666,2,2.055641538058108,6,0.0,3,14.081426241171904,3,0.7304631471189666,9.532407056589415,1,1,0,0.0,6.098626104970388,7.633331873373152,0.0,0.0,0.0,3,4,0.0,1,0,13.151904335212626,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6,5.684506656824126,20.224664554462578,1,0,3,0,1.5409627556327752,2,14.070161898256476,14.103851511653946,0.0,3,1,4,4,2,6,0.0,6,0.0,11.20420327966491,11.20420327966491,1,0,11.20420327966491,0.0,0.0,11.20420327966491,0.0,0.0,0.7304631471189666,0.0,1.1943176378757767,0.7304631471189666,3,1.8203341036428238,6,0.0,3,14.1308990400563,3,1.1943176378757767,10.991229546699314,1,5,0,0.0,0.0,6.098626104970388,0.0,6.881187323763808,0.0,3,4,0.0,10,0,13.160227391272157,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9,5.684506656824126,18.496028126939517,1,1,3,0,1.8203341036428238,7,14.023122182650834,14.179713812657004,0.0,3,2,1,0,3,6,0.0,6,0.0,9.996045490671595,9.996045490671595,0,1,9.996045490671595,8.797735592116597,0.0,11.222867447268218,0.0,0.0,0.7304631471189666,0.0,0.7304631471189666,0.7304631471189666,1,2.055641538058108,6,0.0,3,14.023122182650834,3,0.7304631471189666,8.864879392672357,1,5,2,0.0,0.0,5.968980585391403,0.0,0.0,0.0,3,4,0.0,5,0,12.567834055041567,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
11,5.684506656824126,18.598237927298484,1,0,3,0,2.2596737867230705,7,14.047528636178493,14.103851511653946,0.0,3,0,4,4,3,5,9.308253470184335,6,0.0,9.214828287694681,11.003227684290522,0,1,11.41772883214346,11.578150414549127,0.0,13.487445626275129,0.0,0.0,1.1943176378757767,0.0,1.5409627556327752,0.7304631471189666,3,2.440268378362637,6,0.7304631471189666,2,14.141978564871918,3,1.1943176378757767,10.410943347638753,5,5,2,5.3215405626377255,0.0,8.424817022716818,0.0,0.0,0.0,3,4,0.0,6,0,14.565590980253171,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9,5.684506656824126,20.189053876925552,1,0,3,0,1.8203341036428238,3,14.039411253843634,14.103851511653946,0.0,3,4,1,4,3,6,0.0,6,0.0,12.335431399519656,12.335431399519656,4,1,12.07142952716545,11.435182063397658,0.0,13.787069248872513,0.0,0.0,0.7304631471189666,0.7304631471189666,1.8203341036428238,0.7304631471189666,3,2.440268378362637,6,0.7304631471189666,5,14.079819169923036,3,1.1943176378757767,10.942769292012862,1,5,2,7.020909424392293,0.0,6.574446614595114,0.0,0.0,0.0,3,4,0.0,4,0,15.304878475092915,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13,6.2917110215767,19.946888645411576,1,1,3,0,2.2596737867230705,4,14.124552834680129,14.124552834680129,9.584190771249812,3,4,4,4,0,0,10.652825783009021,6,0.0,10.287377937846468,12.351258460918734,4,1,12.513097094728112,0.0,0.0,12.513097094728112,0.0,0.7304631471189666,0.7304631471189666,0.0,1.5409627556327752,0.7304631471189666,3,2.2596737867230705,6,0.7304631471189666,2,14.124552834680129,3,0.7304631471189666,8.978566621047088,5,5,2,9.357304534722324,6.098626104970388,0.0,0.0,0.0,0.0,3,4,0.0,8,0,14.524480639173714,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
